id,text,bank,rating
451337,"Гибкие, но ленивые Ребята точно более гибкие чем сбер, и это хорошо. хотя клиентский сервис все равно страдает с миллионом слкчаев когда твой запрос не доводят до результата и приходится напоминать о себе",tinkoff-bank,1
454748,"Хорошая идея, но хромающая реализация. Повышенный кэшбек и специальные предложения.Негативно.Приходится бороться за обещанный кэшбэк и скидки по специальным предложениям, при чем, не просто напоминать в чат службы поддержки, а прям ""долбить"" их, иначе вопрос просто виснет в статусе ""решаем вашу проблему"" (или какой-то аналогичный статус присваивают обращению) . Если не отслеживать возврат кэшбека, то можно его и не получить. Но иногда нормально все приходит как и должно были быть.Чат службы поддержки.Негативно.Часто техподдержка не читает вопроса, а просто шлет стандартные отписки. Специалисты техподдержки не вникают в суть вопроса, стараются побыстрее закрыть вопрос, а не решить проблему клиента, перебрасывают с одного на другого специалиста, а те уверяют что не видят истории переписки с техподдержкой и надо по-новой расписывать свой вопрос.Доставка карты.И негативный, и позитивный опыт.Необходимо было перевыпустить дебетовую карту с эмбоссированным дизайном. Назначили встречу через 1-2 дня с момента обращения. Отказали первый раз, перенесли встречу на другую дату(+1..2 дня), опять ""документы не готовы, Вы извините, в следующий раз все будет хорошо, давайте срок побольше поставим""(+3 дня)... в общем, с4 или 5й попытки, примерно через неделю удалось получить карту. Не было бы негатива при условии обозначения реальных сроков изготовления и доставки карты. А получилось что ""доили"".В остальных двух или трех случаях привозили карты вовремя и без косяков.Оспаривание операций.Негативно.Попался на мошеннический сайт - ввел на странице оплаты (на которую вел фишинговый сайт) данные своей карты и CVC-код. Прислали код подтверждения, я его ввел в предназначенное поле, деньги за ""заказ"" списали. Но после списания начали приходить другие коды подтверждения на другие суммы. В этот момент я понял, что влип. Позвонил в банк - заблокировали карту. Но до момента блокировки мошенники успели провести еще 2 операции и списать с карты БЕЗ ПОДТВЕРЖДЕНИЯ сумму порядка 10 т.р. Я попросил оспорить все 3 операции. По первой сразу сообщили, что будет отказ, т.к. я ввел код подтверждения (тут согласен - сам виноват). По двум другим сказали, что есть шанс оспорить и пообещали разобраться до 17.10.2021. Ни кто со мной не связался, вопрос висит открытым.Выводы делайте сами.",tinkoff-bank,1
532390,Благодарность банку. Супер кешбеки. Постоянные обновления с новыми интересными предложениями. Выбор кешбеков. Инвесткопилке нет равных. Она регулируется с округления и пополнениями. Единственное неприятность это маленький накопительный процент. Нет подарков клиентам. Но мне всё нравится. Отсутствие арестов со стороны государства перекрывает все минусы!! Пока это так я самый преданный клиент этого уникального банка.,tinkoff-bank,2
514172,"Проведение валютного контроля С марта месяца банк пропустил все сроки по валютному контролю. Поручение на валютный контроль было оформлено 2 марта. Банк конвертировал валютную выручку в период закрытой торговой сессии, тем самым причинив мне существенный убыток из за разницы в курсах. Попытки в течение 3 дней, пока шел валютный контроль, выяснить как и когда банк его проведет не привели ни к чему. Стандартная отписка. Поддержка или не в курсе или под копирку вставляют шаблонный ответ, не отвечая на конкретно поставленный вопрос. Прогресса удалось достичь только 9 марта и то благодаря тому, что мне повезло и я попал на компетентного сотрудника поддержки Антона Валерьевича У. Хочу выразить ему оооогромную благодарность за оперативно предоставленную информацию и по определению дальнейших шагов решения возникшей проблемы. Спасибо вам Антон! Тинькофф банку же хочу пожелать повернуться лицом к вашим клиентам особенно в текущий период времени и помнить, что скорость ответа в чате еще не значит что этот ответ имеет хоть какую то ценность или информативность.",tinkoff-bank,0
478352,"Банк неплохой. Но вот остальное рекламное и прочее… ТИХИЙ УЖАС!!!!! Моем матери позвонил банк 88005557775 и попросил подойти отца, якобы у нихесть выгодное предложение по кредитке. КАКОГО  ЗВОНИТЬ МОЕЙ МАТЕРИ, ПРОСИТЬ ЗВАТЬ ОТЦА???? Зачем? И если вам сказали что не могут позвать, так как человек в другом городе и не пользуется вашим банком, ЗАЧЕМ НАСТАИВАТЬ НА КОНТАКТЕ С НИМ??? ЗАЧЕМ?!?!?? ВАМ СКАЗАЛИ НЕТ… ЗНАЧИТ НЕТ!!! Или нужно обращаться в прочие инстанции????",tinkoff-bank,0
495025,"Что за жесть творят ваши сотрудники Мы с мамой обратились 24.02.2022 в отделение Газпромбанка г.Пенза ул.Славы 4 для получения кредитной карты. мою маму вызвали в окно номер 2 по талону В006 сотрудница Елена( фамилию и отчество не знаю т.к. ни бейджа  , ни каких ее опознавательных знаков на рабочем месте не было) так вот пригласили ее в окно, уточнили какую ей нужно совершить операцию, после того как она ответила забрать готовую карту, что я слышу ?! С пренебрежением и повышенным тоном эта Елена ей отвечает : Вы вообще уверены что она у нас или это ваши догадки?! Мама растерялась. Подошла ко мне за помощью.Мою операцию завершили и я подошла в окно где обслуживалась мама и показала смс которое пришло (ждем Вас в отделении за получением карты по такому то адресу) . Елена увидела сообщение и всё с той же возмущенной интонацией заявила: вообще то надо было сразу так и сказать ! Че я сижу тут в программе ищу ваши данные. Что ? Извините , но вы обслуживаете не клиента который пришел именно к вам за услугой, а клиента БАНКА! Услышав весь диалог другая сотрудница подсказала Елене где найти карту и что она действительно в офисе. Вопрос: если ты не знаешь как совершать данную операцию можно уточнить у коллег и не строить из себя руководителя офиса.правда?Думаю да!ладно идем дальше. Далее началось самое интересное ! Эта Елена на весь офис начала задавать вопрос коллегам : кому нужна кредитная карта. Всё понятно планы и ставятся они не маленькие. Знаю т.к. сама сотрудник банка(слава богу другого) . Предложили нам подождать когда другой сотрудник закончит обслуживание клиента и займется нами,но ждать мы  не могли, потому что в очереди сидели итак примерно 40 минут. И что я услышала дальше? Обращение Елены к коллеге: Наташа, зайди мне в свою учётку я сама всё сделаю и все проблемы. Что ? Вы серьезно ? Если бы я так сделала на своем рабочем месте , то выставили бы экспертизу и началось служебное расследование , а конец я думаю известен в хорошем случае дисциплинарное взыскание или даже увольнение.Т.е у Вас любой сотрудник может под учетными данными коллеги совершать любую операцию ? Мошеннические действия со счетами клиентов, утечка данных и хищение денег никто не отменял. Очень надеюсь что службу безопасности заинтересует эта ситуация . Наталья зашла своей учёткой и Елена начала выдачу карту.Далее стандартная процедура : скан документов, их заверила конечно Наталья, распечатка кредитного договора на карту и тут опять нюанс! Елена дает документы клиенту и показывает где ставить  подпись без объяснения условий. Извините моей маме более 50 лет и всех подводных камней она не знает и именно по этому попросила меня с ней съездить в офис. Я задала вопросы  сотруднику типа какой процент , какой льготный период,условия снятия наличных и сделала замечание что сначала нужно объяснить условия , а потом подсовывать на подпись документы человеку который без очков толком не видит. В ответ на замечание я услышала: встаньте и отойдите от окна ! Я буду общаться только с клиентом.я отказалась отходить и получила : значит сидите и молчите. Что ? Ты свою должностную инструкцию почитай и там указано как нужно себя вести с клиентами! Ладно я промолчала т.к не хотела скандалить.  Они подписали документы и Елена начала звонить на горячую линию узнавать что делать с картой. Нужно ли ее активировать . Это фиаско!!!!! Ты сотрудник который не знаешь технические моменты , не знаешь что под учеткой другого сотрудника совершение операций категорически запрещено и за это может наступить дисциплинарная,административная и уголовная ответственность сидишь хамишь и строишь из себя руководителя офиса?! Браво Газпромбанк! Очень надеюсь что будут приняты меры к сотрудникам и жду официальный ответ о проведённых действиях",gazprombank,0
463213,"Отвратительный банк Самый ужасный банк,огромные очереди всегда,обслуживание медленное,в кассе обманывают ,проверяйте деньги.",kuban-kredit,0
532632,"Открыл вклад Удобно. Открыл вклад через приложение. Быстро, доступно, удобно! Спасибо. Хорошие условия!!! Больше не знаю что написать",sovkombank,2
534145,"Совтую карту халва,очень удобная карта,выручает Всегда помогут, подскажут . РАБОТНИКИ ДЕЛАЮТ ВСЕ БЫСТРО .КАРТА ХАЛВА ДАЕТ ОТСТРОЧКУ,ЕСЛИ НАДО РЕМОНТ СДЕЛАТЬ ИЛИ БЫТОВАЯ ТЕХНИК СЛОМАЛОСЬ ГЕ НАДО КОПИТЬ, ОЧЕНЬ УДОБНО.",sovkombank,2
533435,"У меня Точка и меня все устраивает. И Точка!) Периодически работаю с разными банками, в Точке у меня счет ИП.Любая большая компания раскрывается через работу с клиентами и оперативностью (а в некоторых случаях и просто желанием) решения вопросов этих самых клиентов.В Точке все вопросы и задачи решаются очень быстро. Я не помню ситуации, чтобы какой-то вопрос не был решен. Поэтому когда мне кто-то звонит и предлагает потестить обслуживание в другом банке, я с гордостью отвечаю: «У меня Точка и меня все устраивает. И Точка!)»",tochka,2
524209,"Пополнила карту на 7000 до 21:00, пришло смс о зачислении средств, а баланс не изменился. Не корректно отображался баланс денежных средств на карте. После обращения изменился баланс карты в лк",sovkombank,1
448013,"Не работают почти все отделы по работе с клиентами Обратился в отделение банка по ипотеке для предоставления документов. Прождал в очереди час, никого движения. 40 отделов для работы с клиентами установлено, но работает 2.",sberbank-rossii,0
447381,"Работа, условия Техподдержка слабовата, условия меняют не ставят в известность. Сильно преувеличены их возможности, а так в целом банк как банк, на твёрдую троечку.",tinkoff-bank,1
482392,"Документооборот не работает Не работает страница документооборота, перепробовал разные браузеры, проблема на стороне банка, написал в поддержку, сообщили что поменяли что-то в настройках, попробуйте еще раз. Не помогло. Сбер, серьезно?",sberbank-rossii,0
524760,"Обман представителем Представитель (женщина) привезла дебетовую карту ""Главная"". Во время подписания договора я намеривалась поставить галочки в графах ""если отказываетесь от услуги, то поставьте отметку"" (смс-оповещение, страхование), НО представитель сказала. что нельзя ничего менять в договоре, потом в приложении откажитесь.Меня эту смутило, ведь в договоре  ясно прописана возможность отказа ""здесь и сейчас"". Ладно, галочки не поставила.  Пришла домой, уточнила в чате поддержки можно ли отказываться от услуг в договоре, т.е. ставить галочки в тех строках. И оказалось, что можно.Получается, что представитель обманула, вероятно, для получения премии?После общения с сотрудником банка сообщила представителю, что она предоставила ложную информацию. На что последовал ответ: ""как мне сказали, так и делаю. Сейчас уточню""Или банк прописывает в договоре, то что не соответствует действительности.",renessans-kredit,1
530101,"Это первый банк из моего опыта, который готов идти на встречу всегда ! В начале отношений с банком со своего счета индивидуального  предпринимателя перевел деньги физическому лицу (себе), привышая бесплатный (обусловленного тарифом) лимит. Деньги переводил себе , комиссия составила около 200 т р - после объяснения , и возврата обратным платежом суммы превышения лимита, банк вернул ЗАКОННУЮ (банка) комиссию. Произошла ситуация примерно в 2021 г. Замечу , что банк мог не идти мне на встречу , однако сходил белыми ))) в сторону партнерского обслуживания .  За это и не только я с ТОЧКОЙ!",tochka,2
529104,"Хороший кэшбэк Дебетовой картой “Tinkoff black” я пользуюсь уже несколько летКаждый месяц нам предлагается шесть категорий с повышенным кэшбеком. Из них нужно выбрать три. Категории неплохие. Каждый месяц я выбираю аптеки. Категории предлагаются разные. Красота и здоровье, такси, книги, музыка, автоуслуги, одежда и обувь, спорттовары.Кэшбэк каждый месяц мне начисляют в районе 500 рублей",tinkoff-bank,2
426243,"История чудесного спасения 💫
#ТинькоффЛовиОтзыв Привет, Тинь!Всегда относилась к тебе хорошо, до последнего момента, когда заказала мультивалютную именную блэк карту перед отпуском (ооочень заблаговременно) и мне не могли привезти ее раз 5, представляешь?И все это длилось около 2х недель…Спасла милая девушка из поддержки, которой я уже просто плакала в трубку от безысходности, за несколько часов до вылета, что останусь в другой стране без денег.До неё, у меня бесконечно сменялись менеджеры, так что приходилось каждому объяснять свою ситуацию заново. Ты бы знал, как это изматывает, во всех смыслах…Но эта девушка, она решила 2хнедельную проблему за 2 часа, в течение которых, заботливо перезванивала и держала в курсе дел.Это чудо, не иначе!Не знаю как ее зовут, но она банковский ангел-хранитель. Посылаю ей лучи добра, позитива и благодарности, где бы она не была.Береги ее, Тинь, она спасла твою репутацию в моих глазах.Всё ещё твоя Я.",tinkoff-bank,1
528913,"Работа с банком Быстрые понятные ответы на возникающие вопросы, клиентоориентированность. Открытие ИП бесплатно и без проблем.",tinkoff-bank,2
490221,Проценты по вкладам и картам Хороший процент по вкладу только хотелось бы поменьше порог по сумме вклада. И ещё на остаток по карте очень давно не поднимали процент.,sovkombank,1
520350,"Зарплатный проект Ужасный банк. Выпустили по зарплатному проекту нам карты. Приехал менеджер банка, все отдал. При попытке зайти в личный кабинет, понимаю что смс с паролем мне не приходят. Менеджер узнал, что к моей карте привязан вообще непонятно чей номер, поиск по этому номеру показал что хозяин оного некий ""Аркадий Фомин"" кто это я без понятия, но есть ощущение что сотрудник банка. А теперь внимание, они не могут изменить номер привязанный к карте удалённо, им видите ли надо в офис лично приезжать. А у меня нет ни рядом, ни по пути ни одного офиса этой пародии на банк. В итоге вообще не понятно что делать.",promsvjazbank,0
530620,"спасибо за чёткость и оперативность выполнения задач Обратилась в банк для изменения тарифа по обслуживанию и была приятно удивлена оперативностью со стороны банка. Со мной на связь онлайн вышла сотрудник Ш. Оксана все подробно написала, оперативно за 5 мин, все было сделано, спасибо, рекомендую 👍👍👍🤝",tinkoff-bank,2
528659,"Уверена в завтрашнем дне Пришла в банка. Послушала специалист ов. Открыла вклад, душа спокойна и отдыхаю теперь морально!!!!!",sovkombank,2
528724,"Работа сотрудника Быстро, четко все объяснили, сменили карту на другую систему, предложили варианты как выгодней пользоваться картой",sovkombank,2
528407,"Супер халва Очень удобная карта, легко расплачиваться, хороший кешбек, и как зарплатная карта и как арКредитная все в одном очень удобно",sovkombank,2
465758,"Кредитка на 50 дней льготного периода. Клиентом Сбербанка являюсь давно. Кредитка с льготным периодом 50 дней. Было 15000 и всё шло замечательно. Ни дополнительных платежей, ни процентов. Недавно добавили лимит и стало 30000.И тут началось. Отчётный период до 15-го числа. А обязательный платёж сняли 12-го!У меня ещё три дня было. Я мог вообще погасить задолженность. Кстати, всегда вношу больше и к концу льготного периода задолженность гашу. В общем сказать, что был удивлён, ничего не сказать. Но сюрпризы на этом не закончились. С 16-го числа начинается новый льготный период. Но 17-го опять снимают сумму примерно в два раза больше первой. Так и не понял за что. Общение с оператором целый час в чате банка ни к чему не привело. Но и это ещё не всё. Оператор заявила, что ещё снимут сумму почти в два раза больше чем второй раз сняли. При том что карта была пополнен полностью в начале льготного периода. О как! Поехал в офис. Там меня уверили, что третью сумму точно не снимут. Оператор ошибся. А про первые два снятия ничего не сказали , потому как они не видят этих платежей. Хотя в приложении они есть. Для себя решил:подавитесь моими копейками. Больше пользоваться кредиткой Сбера не буду.",sberbank-rossii,0
464421,"Не советую Это не банке а не знаю что, ровно 2 месца сами предлагают кредит рефинансирования,,потом тех ошибка, и нет обратной связи, кормят завтраками до окончания срока, не дают номер кому модно обратится",mts-bank,0
448977,"Дадут, но не всем Брал в Тинькофф и наличные, и рефинансирование было, и автокредит. Закрывал всё вовремя, без просрочек. Но по непонятной мне причине, на второй автомобиль кредит банк не одобрил… А под залог уже выкупленного авто процентная ставка была выше, чем потреб. в Сбере…Так и закончились наши кредитные отношения с этим банком.",tinkoff-bank,1
496588,"Вывод созаемщика из ипотечного договора 13.01.22 подали заявление на вывод созаемщика из ипотечного договора 6055499 от 15.04.21. Сотрудник Алёна приняла документы и сориентировала на 30 дневное рассмотрение. Сегодня 02.03.22 ответа от банка так и нет. Сотрудник не может ответить на вопрос, когда закончится рассмотрение. Крайне недовольны данным банком.",promsvjazbank,0
531434,"Спасибо большое за то, что вы есть Пользуюсь картой с удовольствием, уже смерила по сроку годности. Очень выручает, так как я безналичный человек",sovkombank,2
532573,"Рассрочка отличная Отличная карта советую. Рассрочка отличная. Советую всем. Советую, если вам срочно нужно оформить кредитную карту и нет времени ехать в офис»",sovkombank,2
528414,"СОВКОМБАНК - ""ХАЛВА"" Очень удобная карта- рассрочка ""ХАЛВА"". Удобно получать кредит онлайн. Привлекательная программа бонусов.",sovkombank,2
522468,"3 звезды это норм Норм карта, жаль банк урезал все толковые бонусы и убрал разные плюшки. Вот раньше кешбэк был что надо.",sovkombank,1
528708,"Онлайн-поддержка Очень оперативно решаются вопросы, в автоматическом режиме или консультантом. Вникают в проблему и помогают сделать максимально выгодно для клиента.",sovkombank,2
462042,"Банкомат не выдал деньги Хотела снять наличные в банкомате газпромбанк,банкомат деньги не выдал,но с счета списал.На горячей линии на вопрос как мне жить,ответили берите кредит.Разбираться в проблеме отказали.Отвратительное отношение",gazprombank,0
481297,"Искусственные сложности для снятия денег со счёта, убогий сервис. Позвонил на горячую линию с просьбой заказать деньги на снятие со счёта. Оказывается, это можно сделать только в мобильном приложении. Ни по телефону, ни в компьютере через личный кабинет это сделать невозможно. Я пенсионер и принципиально не пользуюсь интернетом в телефоне из-за плохого зрения и мошенничества. Думаю, это объясняется либо слабым программным обеспечением, либо искусственным препятствием для снятия денег.",alfa-bank,0
529100,Быстро и приятно Благодарю за быструю помощь с возвратом суммы за лаундж кей Оператора Богдана  - 6905669. За несколько минут все решили.,tinkoff-bank,2
530710,"Постоянно пользуюсь Отличная карта, понятное начисление кешбека. Хорошее приложение, удобно пользоваться. Много партнеров банка.",sovkombank,2
529252,"Приложение точка банк Очень удобное мобильное приложение, все возникающие вопросы решаются через чат банка в течении пару минут. Также хочу отметить бесплатную онлайн бухгалтерию, за 3 года ни разу не обращался в налоговую, все декларации отправляю с приложения,.",tochka,2
455174,"Тинькоф инвестиции так себе приложение!! Отличное мобильное приложение, с отвратительной службой поддержки, конкретно говорю за Тинькоф инвестиции приложение работает через раз и даже если ты прав, с них спросить нереально!! Да отзыв наверно не самый хороший), но может сделают вывод и улучшится работа приложения.",tinkoff-bank,1
480296,"Сбербанку плевать на клиента Банк в принципе средний , но с большим или даже огромным НОООООООО!!! В течении лет 5 постоянно звонят и разыскивают несуществующего человека который должен им бабла , допрашивают знаю ли  я его . Служба поддержки конченая , тупорылые операторы которые ничего не понимают , они даже не разбираются как делать выписки со сбера мобайл , это конченый банк , я раскаиваюсь , что взял тут ипотеку и вообще кредиты , звонками заколебали (с 8 утра и до вечера)",sberbank-rossii,0
531572,"Отличные сотрудники и ужасные условия Решил воспользоваться Тинькофф банком для РКО ИП и столкнулся с парой очень неприятных моментов:Валютный контроль идет очень долго (занял примерно неделю).Курс конвертации валюты просто ужасный, от биржевого отличается примерно на 10 рублей, хотя в других банках приближен к биржевому (к примеру в Модульбанке курс ЦБ+0.5%).По этим двум причинам решил перейти в другой банк. Всем, кто работает в качестве ИП и получает валюту не рекомендую этот банк.Большое спасибо сотрудникам в поддержке, которые оперативно помогают решать вопросы (в особенности К. Глебу)",tinkoff-bank,1
461238,"Сотрудники хамло Сегодня 1 ноября 2021 я обращалась в отделение банка Открытие по адресу ул.Южнобутовская,69 в Москве для обмена валюты. Пришла в банк  примерно в 14.30,в очереди передо мной было всего 2 человека. Взяла талон в кассу,чтобы обменять рубли на другую валюту. Кассир С. Татьяна обслуживала в кассе двух человек 1 час 15 минут!!!!!!!!Они выходили оттуда крайне недовольные,в офисе очень жарко,кассир работает очень медленно,говорит по телефону,один из клиентов обменивал валюту,второй вносил 1 рубль на карту,чтобы ее закрыть!!!Конечно уже все устали ждать,за мной тоже уже очередь выстраилась,как в СССР за колбасой! Я зашла в кассу,выложила рубли 800тыс. Спросила кассиршу-какой курс?Ответ-НЕ ЗНАЮ! Конечно это уже совсем не приемлемо!Я говорю-а это кому написаны ставки? ответ-для клиентов. Итак,курс какой?Не знаю,посмотрим,буду вас заводить, это она про паспорт))хотя я поняла,что и про нервную систему тоже. Она говорила по телефону и пыталась набрать мой паспорт в комп(завести))). Деньги на машинке пересчитывала 8 раз! я сказала,что мне 10500 дол нужно,не зная еще точного курса.Она показала какую сумму надо платить,кидая калькулятор,который отсвечивает и не видно! Я сказала,что мне тогда надо 11 000дол,сказала ей несколько раз,но она и ухом не ведет.После я еще громче ей повторяю и вдруг она услышала и началась словестная перепалка. Она сказала,что я для третьего лица делаю эту операцию  и тд!!КАКОЕ ДЕЛО КАССИРШЕ кому и что я делаю?Начался скандал,она постоянно кудахтала в кассе,что-то доказывая,я просила ее работу работать,а не болтать на рабочем месте,но она продолжала грубить и влезать не в свое дело!!! Находилась я в кассе около часа!!!!Я подошла к равнодушному директору, но он ничего не смог сделать,ничего не сказав! В итоге через долгое время она все  сделала через пень колоду, опять кидая мне калькултор! Разве можно работать таким хабалкам с людьми???!!! В ЭТО ОТДЕЛЕНИЕ БОЛЬШЕ НИКОГДА НЕ ПОЙДУ И НЕ РЕКОМЕНДУЮ НИКОМУ ОБРАЩАТЬСЯ!!",fk-otkrytie,0
489888,"Отношение к клиентам Нахожусь на самоизоляции по причине COVID, не отдают МОИ деньги. Самый отвратительный банк в России.",mts-bank,0
458371,"Списание средств без мотивации. Работа МТС Банка, а именно кредитка МТС кешбэк. На карте было 100 т.р. получил её 28.09.2021 г. использовал на покупки 12 т.р. и отправляясь на работу 22.10.2021 попытался расплотиться за топливо на АЗС. Мой восторг не знал границ , когда оказалось, что на карте МТС Банка мину 17.002..... В банке обьяснила девочка техническими неполадками и составила типа заявление в технический отдел.Совет для всех соискателей беспроцентных средств на 111 дней, просто проблема на будущее. Банк , как хочет так и начисляет средства и я в этом убедился. Воспользовавшись 12.000 т.р., меня сделали должником в минус 117000 т.р.Здорово работает МТС БАНК.НАДЕЮСЬ РАЗБЕРУТСЯ ОНИ В СВОИХ ФИНАНСОВЫХ НЕУРЯДИЦАХ И КАРТУ ЗАКРОЮ.НЕ ВЗДУМАЙТЕ ПОЛЬЗОВАТЬСЯ МТС БАНКОМ.",mts-bank,0
528638,"Получение дистанционного кредита с акцией «Все под 0» Все подробно рассказали про условия предоставления кредита с возвратом процентов. Ответили на все вопросы,  появившиеся в ходе изучения договора",sovkombank,2
481132,"Об изменении мнения по работе Тинькофф-Бизнес и снижении оценки Скорректировал свой отзыв и оценку, так как не все так сказочно хорошо, как показалось на первый взгляд.Вкратце поясню. Компания, которую я представляю, является агентом между заказчиками услуг из РФ и компанией одной из республик СНГ на рынке сельского хозяйства. Работали более 10 лет, никаких вопросов и проблем не было. Сейчас в банке стали блокировать работу, не давая возможности исполнить нашей компанией договорные обязательства по уже исполненным обязательствам контрагентом. И вместо того, чтобы запросить дополнительные документы по компании и её контрагентам, дать рекомендации по внесению изменений в существующий процесс, после чего прийти к возможным способам решения данной ситуации (понимаем, что в Банки приходят на исполнение документы, от которых они сами не в восторге), оказалось, что в независимом Банке Тинькофф тоже все банально просто - представители Банка без объяснения причин прекращают обслуживать и блокируют счёт, не только для осуществления договорных отношений с внешними контрагентами,  но и для выплаты зарплаты и совершения платежей для обеспечения жизнедеятельности организации, в том числе, для оплаты по договору аренды по месту нахождения юридического лица. Исполнению подлежат только платежи в бюджет.При этом, уважительное отношение со стороны менеджеров Банка при общении по телефону присутствует, как я и указал изначально в первичной редакции своего отзыва, да и личный кабинет пользователя удобен.Но для дальнейшей работы пришлось открыть счёт в другом известном банке, спасибо им!Позднее напишу отзыв по этому поводу.Однако, обслуживанием банке Тинькофф в качестве физ.лица я попрежнему доволен.",tinkoff-bank,1
